#       time         integral Re         integral Im         integral Re         integral Im
#       r =            30.000000           30.000000           50.000000           50.000000
  28.3000000   -6.3479656115e-04    2.8303667657e-15    1.5211912913e-05   -4.0544867692e-15
  28.4000000   -7.0262409641e-04    6.1934095739e-16    1.4891785513e-05   -2.3250977681e-15
  28.5000000   -7.6619662131e-04   -1.0543662539e-16    1.4574344473e-05   -4.6927803458e-15
  28.6000000   -8.1968963088e-04   -4.1068602326e-16    1.4259147814e-05   -2.0968818160e-15
  28.7000000   -8.5753560412e-04   -2.6406383089e-15    1.3945572115e-05   -2.5306084840e-15
  28.8000000   -8.7494743147e-04   -3.5874670418e-15    1.3631921292e-05   -2.0948993945e-15
  28.9000000   -8.6841185397e-04   -3.9392646590e-15    1.3314462938e-05   -3.4772073803e-15
  29.0000000   -8.3610428951e-04   -3.0607013276e-15    1.2986657190e-05   -1.1898673379e-15
  29.1000000   -7.7817759094e-04   -3.2097193598e-15    1.2638869735e-05   -3.4607654951e-16
  29.2000000   -6.9688661855e-04   -4.6930094249e-15    1.2258823481e-05   -1.0386036020e-15
  29.3000000   -5.9652827680e-04   -6.7453722770e-16    1.1832930252e-05   -2.1256525222e-15
  29.4000000   -4.8319404794e-04    3.7476358147e-16    1.1348467486e-05   -6.1107983755e-15
  29.5000000   -3.6434149316e-04    2.2948125398e-15    1.0796345575e-05   -1.6275927518e-16
  29.6000000   -2.4822503897e-04    2.9082682729e-15    1.0173996175e-05   -2.7518219091e-15
  29.7000000   -1.4322523565e-04    5.2063824474e-15    9.4877491590e-06   -2.8291002124e-15
  29.8000000   -5.7143117213e-05    1.3670434900e-15    8.7540094953e-06    2.0108437302e-15
  29.9000000    3.4736278950e-06    6.3503371968e-16    7.9986328369e-06    5.0712070286e-15
  30.0000000    3.3936207622e-05   -1.1388955320e-15    7.2541441095e-06    4.0460223247e-15
  30.1000000    3.1874293971e-05   -1.0749237303e-16    6.5548301720e-06    8.4627912676e-15
  30.2000000   -2.4799809938e-06   -1.9448113950e-15    5.9302049193e-06    9.4715020802e-15
  30.3000000   -6.6204984809e-05   -3.4858157346e-15    5.3978151633e-06    8.7793899472e-15
  30.4000000   -1.5381510794e-04   -6.2668863219e-15    4.9567145711e-06    6.3692818094e-15
  30.5000000   -2.5758586450e-04   -7.4518832150e-15    4.5830920484e-06    8.8225962043e-15
  30.6000000   -3.6805731142e-04   -5.4514403155e-15    4.2294148470e-06    7.9942072753e-15
  30.7000000   -4.7468240406e-04   -3.0922554004e-15    3.8280150424e-06    3.0315382009e-15
  30.8000000   -5.6657667349e-04   -3.9861488968e-15    3.2993426328e-06    2.8027946912e-15
  30.9000000   -6.3331636587e-04   -5.9391558619e-15    2.5642249706e-06    1.1804284269e-15
  31.0000000   -6.6574333619e-04   -6.4970300295e-15    1.5585673868e-06   -6.4108411189e-15
  31.1000000   -6.5671239440e-04   -5.6685783500e-15    2.4818032640e-07   -5.3817866910e-15
  31.2000000   -6.0172996402e-04   -4.7874927232e-15   -1.3589962345e-06   -1.1414204194e-14
  31.3000000   -4.9943111420e-04   -2.4423112456e-15   -3.2059490505e-06   -1.2021692956e-14
  31.4000000   -3.5184532793e-04   -6.4380984475e-16   -5.1870304856e-06   -7.2007462760e-15
  31.5000000   -1.6442116976e-04    2.2465295846e-15   -7.1568245681e-06   -2.5560868284e-15
  31.6000000    5.4209862429e-05    2.5927111696e-15   -8.9470885283e-06   -1.3438053100e-15
  31.7000000    2.9272868657e-04    2.2300030946e-15   -1.0389914233e-05    6.3785271031e-16
  31.8000000    5.3786429760e-04    2.5492386214e-15   -1.1343913715e-05    1.8607227664e-15
  31.9000000    7.7532974546e-04    3.4067463024e-15   -1.1719334077e-05    3.8376344456e-15
  32.0000000    9.9089537939e-04    5.5152610750e-15   -1.1497763015e-05    8.7745575496e-15
  32.1000000    1.1715293989e-03    4.9505530660e-16   -1.0742601019e-05    1.0589913456e-14
  32.2000000    1.3065052838e-03   -4.9289477902e-16   -9.5977298492e-06    7.2713484086e-15
  32.3000000    1.3883890890e-03   -8.1908459747e-16   -8.2736190712e-06    2.0873281101e-15
  32.4000000    1.4138037538e-03   -2.0253015303e-16   -7.0221979652e-06   -1.5455079178e-15
  32.5000000    1.3838816856e-03   -6.5772735486e-16   -6.1038144009e-06   -2.8845352831e-15
  32.6000000    1.3043394763e-03   -3.3960831601e-16   -5.7511336993e-06   -2.2635843638e-15
  32.7000000    1.1851326607e-03   -2.7806000064e-15   -6.1355975798e-06   -5.5433126571e-15
  32.8000000    1.0396836050e-03   -2.8000533053e-15   -7.3418854535e-06    3.0369665918e-15
  32.9000000    8.8372196530e-04   -3.6623719481e-15   -9.3546864325e-06   -1.8215366500e-15
  33.0000000    7.3381989312e-04   -1.4730161183e-15   -1.2060168586e-05   -6.1573880271e-15
  33.1000000    6.0575590212e-04   -3.6889678211e-15   -1.5262139134e-05   -2.5613675645e-15
  33.2000000    5.1287583549e-04   -2.9288272849e-15   -1.8710442340e-05   -5.1651768029e-15
  33.3000000    4.6463149568e-04   -3.0370605170e-15   -2.2137079832e-05   -7.2077099708e-15
  33.4000000    4.6547994373e-04   -1.8201591147e-15   -2.5294237875e-05   -3.6313752547e-15
  33.5000000    5.1428942705e-04    1.2748450695e-15   -2.7988109765e-05   -2.4317469789e-15
  33.6000000    6.0435383519e-04    1.9390459051e-15   -3.0103173893e-05    5.3353977869e-15
  33.7000000    7.2404684445e-04   -3.7138507575e-15   -3.1613286607e-05    5.2586794922e-15
  33.8000000    8.5806369609e-04   -3.4745128518e-15   -3.2578273353e-05    2.6617930688e-15
  33.9000000    9.8911596939e-04   -1.1102760512e-15   -3.3127217168e-05   -1.5699639503e-15
  34.0000000    1.0998856862e-03   -7.0225180080e-16   -3.3431895429e-05   -1.7132278609e-15
  34.1000000    1.1750041204e-03   -2.3055785902e-16   -3.3675390531e-05   -5.0044703193e-15
  34.2000000    1.2028152639e-03    2.0050782891e-15   -3.4021520556e-05   -5.8206297542e-15
  34.3000000    1.1767109542e-03    2.1139573121e-15   -3.4590299996e-05   -6.5615944532e-15
  34.4000000    1.0958794803e-03    4.5893818022e-15   -3.5443263256e-05   -2.7963931068e-15
  34.5000000    9.6538787481e-04    5.7985982870e-15   -3.6580438321e-05   -7.5268551815e-16
  34.6000000    7.9560450979e-04    4.8722138211e-15   -3.7948460926e-05    5.2391479176e-15
  34.7000000    6.0105056803e-04    5.4874091247e-15   -3.9457247804e-05    7.6192062789e-15
  34.8000000    3.9883516512e-04    6.0792171344e-15   -4.1001121980e-05    1.9964061777e-15
  34.9000000    2.0687145151e-04    3.4236472354e-15   -4.2479753587e-05    4.9523507099e-15
  35.0000000    4.2084794669e-05    2.6813710430e-15   -4.3814585318e-05   -3.9210687610e-15
  35.1000000   -8.1189665703e-05    1.9227466379e-15   -4.4957792896e-05   -1.7650955232e-15
  35.2000000   -1.5245973444e-04    7.1334591725e-16   -4.5892652595e-05   -4.3948354410e-15
  35.3000000   -1.6587185606e-04    1.5250662029e-15   -4.6626242070e-05   -8.3869348578e-15
  35.4000000   -1.2050296419e-04    1.8306540289e-15   -4.7177225460e-05   -9.0284100095e-15
  35.5000000   -2.0161053182e-05    1.9396182627e-15   -4.7562795065e-05   -5.9086761165e-15
  35.6000000    1.2724187270e-04    2.5871565098e-15   -4.7788859296e-05   -2.7162535589e-15
  35.7000000    3.1064320589e-04    9.9574342366e-16   -4.7846985984e-05    1.9465919719e-15
  35.8000000    5.1698672052e-04   -5.3740731103e-16   -4.7719949031e-05    3.4017108941e-15
  35.9000000    7.3245509685e-04   -1.4068999555e-15   -4.7395766496e-05    5.0226370062e-15
  36.0000000    9.4365896607e-04   -1.7411329054e-15   -4.6887457164e-05    1.2335514042e-15
  36.1000000    1.1386833169e-03   -3.8686481901e-15   -4.6253951225e-05   -2.0896305046e-15
  36.2000000    1.3079185960e-03   -4.8987657521e-15   -4.5616549591e-05   -2.9816396901e-15
  36.3000000    1.4446327026e-03   -2.8945469826e-15   -4.5165818555e-05    1.2503853865e-15
  36.4000000    1.5452676318e-03   -2.7002971783e-15   -4.5155395360e-05   -2.8518478041e-15
  36.5000000    1.6094680565e-03   -1.9189627820e-15   -4.5880549294e-05    1.1543369307e-15
  36.6000000    1.6398671536e-03   -3.0238041828e-16   -4.7643072139e-05    3.5913474876e-15
  36.7000000    1.6416671335e-03   -2.5955090867e-15   -5.0706624357e-05    6.3413982731e-15
  36.8000000    1.6220588554e-03   -2.8151879525e-16   -5.5248382133e-05    6.1401610846e-15
  36.9000000    1.5895278379e-03    4.0311957845e-16   -6.1314585027e-05    1.0220359365e-14
  37.0000000    1.5530943408e-03    3.3037814020e-16   -6.8787794383e-05    9.3094926567e-15
  37.1000000    1.5215343115e-03    1.3423552839e-15   -7.7372696244e-05    8.1797604270e-15
  37.2000000    1.5026266749e-03    6.3491879952e-16   -8.6604722096e-05   -1.8343157710e-15
  37.3000000    1.5024709917e-03   -4.2536790935e-16   -9.5883121223e-05   -4.5896439654e-15
  37.4000000    1.5249175922e-03   -2.4268011347e-15   -1.0452533456e-04   -8.3225121364e-15
  37.5000000    1.5711491979e-03   -1.2190886654e-15   -1.1183822091e-04   -9.8101119223e-15
  37.6000000    1.6394478635e-03   -2.7543971453e-15   -1.1719644256e-04   -1.0526544551e-14
  37.7000000    1.7251730204e-03   -9.2407689178e-16   -1.2011793117e-04   -9.6878979022e-15
  37.8000000    1.8209650610e-03   -1.6680064819e-15   -1.2032667538e-04   -6.0926181053e-15
  37.9000000    1.9171744154e-03   -1.6807902023e-15   -1.1779337559e-04   -9.7230801762e-15
  38.0000000    2.0024992282e-03   -2.7728484299e-15   -1.1274886467e-04   -7.1557578624e-15
  38.1000000    2.0647969128e-03   -3.1164716231e-15   -1.0566799255e-04   -6.4799269323e-15
  38.2000000    2.0920178420e-03   -3.6672503038e-15   -9.7225269800e-05   -8.1905888397e-15
  38.3000000    2.0731952106e-03   -6.6475122929e-15   -8.8229557050e-05   -7.2649903981e-15
  38.4000000    1.9994155222e-03   -4.1595192117e-15   -7.9543897127e-05   -5.4785637858e-15
  38.5000000    1.8646907009e-03   -4.1192418292e-15   -7.2001471583e-05   -4.7778468626e-15
  38.6000000    1.6666563375e-03   -7.6488810151e-15   -6.6329954582e-05    2.3559174718e-15
  38.7000000    1.4070311701e-03   -6.2280846133e-15   -6.3088088282e-05    6.9942855293e-15
  38.8000000    1.0917898722e-03   -3.9048597581e-15   -6.2622641601e-05    4.9093543867e-15
  38.9000000    7.3102318271e-04   -5.8874322818e-15   -6.5051661498e-05    4.7084126897e-15
  39.0000000    3.3848441524e-04   -6.8312795504e-15   -7.0270806711e-05    7.1266752769e-16
  39.1000000   -6.9152860678e-05   -2.1763130530e-15   -7.7981071816e-05   -1.0911034651e-15
  39.2000000   -4.7327702006e-04   -2.0486810192e-15   -8.7732007886e-05   -3.5294092149e-15
  39.3000000   -8.5449117048e-04   -1.3047272061e-15   -9.8974453100e-05    3.0361966856e-15
  39.4000000   -1.1938525046e-03   -1.3300942254e-15   -1.1111681507e-04    7.6008644930e-15
  39.5000000   -1.4741063625e-03   -2.9259221870e-15   -1.2357818316e-04    1.1680945998e-14
  39.6000000   -1.6808228576e-03   -2.5852671968e-15   -1.3583432067e-04    1.2414858895e-14
  39.7000000   -1.8033511361e-03   -2.7660491754e-15   -1.4745249423e-04    1.1298212095e-14
  39.8000000   -1.8355203936e-03   -3.7667356023e-15   -1.5811330283e-04    7.1544772690e-15
  39.9000000   -1.7760364421e-03   -3.4327553089e-15   -1.6761972772e-04    7.8525032975e-15
  40.0000000   -1.6285462293e-03   -1.5574216749e-15   -1.7589192059e-04    3.7164921496e-15
  40.1000000   -1.4013683251e-03   -1.0160713312e-15   -1.8295443831e-04    6.9305506608e-16
  40.2000000   -1.1069129051e-03    2.5981365397e-17   -1.8891535155e-04   -3.6332446868e-15
  40.3000000   -7.6083815707e-04   -4.6387767261e-16   -1.9394085020e-04   -3.4530600651e-15
  40.4000000   -3.8100945676e-04   -1.6254282636e-15   -1.9822743598e-04   -7.3985794693e-15
  40.5000000    1.3658396670e-05   -9.6792945276e-16   -2.0197466860e-04   -8.5846299474e-15
  40.6000000    4.0438819090e-04   -7.5529449425e-16   -2.0536047402e-04   -7.9537361570e-15
  40.7000000    7.7366851096e-04   -8.0315466070e-16   -2.0852084116e-04   -5.2127665075e-15
  40.8000000    1.1062417662e-03   -1.4690025694e-15   -2.1153466958e-04   -3.8938626026e-15
  40.9000000    1.3898837049e-03   -2.6841269539e-15   -2.1441490859e-04   -1.8306810926e-15
  41.0000000    1.6159244041e-03   -5.4930803343e-15   -2.1710687871e-04    1.1758404900e-15
  41.1000000    1.7794827384e-03   -5.3563077291e-15   -2.1949429494e-04    1.2046211330e-15
  41.2000000    1.8794101876e-03   -3.0932773253e-15   -2.2141356789e-04    7.4328200513e-16
  41.3000000    1.9179635517e-03   -4.3858216179e-15   -2.2267623363e-04    5.3438585878e-16
  41.4000000    1.9002477172e-03   -5.7390914426e-15   -2.2309525600e-04    4.0307492997e-15
  41.5000000    1.8334872912e-03   -6.5582161718e-15   -2.2251379607e-04    2.7483181713e-15
  41.6000000    1.7261982466e-03   -3.6117895559e-15   -2.2083453249e-04   -1.3590384156e-15
  41.7000000    1.5873367305e-03    2.6574628318e-15   -2.1804507200e-04   -2.1200535996e-15
  41.8000000    1.4255014481e-03    1.8836029304e-15   -2.1423677360e-04    1.2637798720e-15
  41.9000000    1.2482586894e-03    8.1398452406e-16   -2.0961547509e-04    4.6523404777e-15
  42.0000000    1.0616458174e-03    5.5681294647e-16   -2.0450051730e-04    5.8956377300e-15
  42.1000000    8.6989109321e-04   -3.7589082664e-16   -1.9931372798e-04    7.4523404528e-15
  42.2000000    6.7536665559e-04    1.8087922924e-15   -1.9455699101e-04    6.9237634531e-15
  42.3000000    4.7876916572e-04    1.8131147495e-15   -1.9078291297e-04    1.1583863649e-14
  42.4000000    2.7950100467e-04    2.8797200412e-15   -1.8855495855e-04    6.5063241282e-15
  42.5000000    7.6205876764e-05    2.9724879684e-15   -1.8840942232e-04    1.8465213145e-15
  42.6000000   -1.3260211309e-04    2.3257963987e-15   -1.9082123211e-04   -6.6910169713e-15
  42.7000000   -3.4788605634e-04   -6.7910097716e-17   -1.9616835332e-04   -1.1170200565e-14
  42.8000000   -5.6948345994e-04   -7.2612994510e-16   -2.0470477830e-04   -1.3609331385e-14
  42.9000000   -7.9562211125e-04   -1.4483245370e-15   -2.1653397736e-04   -9.1979446122e-15
  43.0000000   -1.0226132273e-03   -4.4211485702e-15   -2.3158740766e-04   -1.6365566896e-15
  43.1000000   -1.2447645036e-03   -3.3889469278e-15   -2.4961411856e-04   -1.0886612333e-15
  43.2000000   -1.4545353368e-03   -4.2990797892e-15   -2.7017565788e-04    2.9047939889e-15
  43.3000000   -1.6429335616e-03   -4.7229704909e-15   -2.9264936315e-04    6.1638183026e-15
  43.4000000   -1.8001294976e-03   -2.4584267353e-15   -3.1624022875e-04    6.1422391088e-15
  43.5000000   -1.9162410419e-03   -5.0209127723e-15   -3.4000496877e-04    7.2317176594e-15
  43.6000000   -1.9822249749e-03   -3.3997632231e-15   -3.6289146507e-04    9.0416982659e-15
  43.7000000   -1.9907963488e-03   -3.6782840700e-15   -3.8379520437e-04    4.4305664035e-15
  43.8000000   -1.9372911459e-03   -2.1647337946e-15   -4.0163330639e-04    2.1704813390e-15
  43.9000000   -1.8203881392e-03   -2.4540268812e-15   -4.1542767552e-04   -2.7408742637e-15
  44.0000000   -1.6426142477e-03    6.7188338126e-16   -4.2439741141e-04   -5.9390797514e-15
  44.1000000   -1.4105731402e-03    2.6446062884e-15   -4.2805617503e-04   -3.6424915180e-15
  44.2000000   -1.1348582763e-03    3.2291533067e-15   -4.2629076333e-04    1.0481344485e-15
  44.3000000   -8.2963726126e-04    5.1447176407e-15   -4.1941665597e-04    2.3532842361e-15
  44.4000000   -5.1192219221e-04    4.7567446596e-15   -4.0820827264e-04    5.5460589828e-15
  44.5000000   -2.0056820274e-04    4.0897278318e-15   -3.9388258246e-04    3.9910173252e-15
  44.6000000    8.4932760961e-05    3.6117621214e-15   -3.7803412567e-04    5.4075021593e-15
  44.7000000    3.2577601285e-04   -4.4640412290e-16   -3.6252052956e-04    2.6940160035e-15
  44.8000000    5.0518604226e-04    5.6387771990e-17   -3.4930516216e-04    6.9866931846e-15
  44.9000000    6.0967126183e-04   -1.7155535854e-15   -3.4027165088e-04    3.0436770666e-15
  45.0000000    6.3009025984e-04   -2.8992263518e-15   -3.3702730178e-04    5.7721554848e-15
  45.1000000    5.6244043796e-04   -4.7533287727e-15   -3.4072012500e-04    6.3967555096e-15
  45.2000000    4.0829975470e-04   -6.1179982324e-15   -3.5189240366e-04    3.0417836842e-15
  45.3000000    1.7487819237e-04   -5.9036565887e-15   -3.7039071127e-04   -4.1716824687e-15
  45.4000000   -1.2533458307e-04   -7.9851082137e-15   -3.9535040673e-04   -4.4030917843e-15
  45.5000000   -4.7530754294e-04   -3.7504325831e-15   -4.2526029350e-04   -3.0896997127e-16
  45.6000000   -8.5454449493e-04   -4.6929399446e-15   -4.5810810290e-04    2.7379699957e-15
  45.7000000   -1.2404233512e-03   -4.3711927596e-15   -4.9158908130e-04    1.8159366236e-15
  45.8000000   -1.6097027056e-03   -4.7976178601e-15   -5.2335360316e-04    4.9517266021e-15
  45.9000000   -1.9400864602e-03   -4.8185463262e-15   -5.5126457557e-04    6.3028144165e-16
  46.0000000   -2.2117322620e-03   -2.7854258399e-15   -5.7363274573e-04    3.5021262196e-16
  46.1000000   -2.4085934174e-03   -2.5223102086e-15   -5.8939991517e-04    5.8180675227e-16
  46.2000000   -2.5194963870e-03   -1.7412150716e-15   -5.9824604662e-04   -6.5921056174e-15
  46.3000000   -2.5388758763e-03   -5.6604424346e-16   -6.0060382350e-04   -5.9899312270e-15
  46.4000000   -2.4671153229e-03    1.2468795857e-15   -5.9757729965e-04    3.2525708941e-15
  46.5000000   -2.3104701509e-03    7.7339366147e-16   -5.9077535280e-04   -4.0161269188e-16
  46.6000000   -2.0805822030e-03    6.3841797899e-16   -5.8207909369e-04    2.5286143751e-15
  46.7000000   -1.7936238515e-03    1.8371749483e-15   -5.7337544272e-04   -4.2124882658e-15
  46.8000000   -1.4691371303e-03    7.8113152339e-16   -5.6629368956e-04    9.0617132708e-16
  46.9000000   -1.1286548269e-03   -5.2076134506e-15   -5.6197907865e-04    4.7214629136e-15
  47.0000000   -7.9420523787e-04   -6.1397399164e-15   -5.6093520366e-04    9.2822318938e-15
  47.1000000   -4.8680922606e-04   -5.9589680500e-15   -5.6295854985e-04    5.9984805490e-15
  47.2000000   -2.2507692163e-04   -4.6708833261e-15   -5.6717763264e-04    6.3048336456e-15
  47.3000000   -2.4002120495e-05   -5.9563318873e-15   -5.7219350477e-04    5.4102046274e-15
  47.4000000    1.0596397828e-04   -6.3445027600e-15   -5.7630606275e-04    5.7792961589e-15
  47.5000000    1.5950021237e-04   -6.9938591587e-15   -5.7779609948e-04    8.1201679384e-15
  47.6000000    1.3663068503e-04   -4.6290249545e-15   -5.7522518870e-04    5.6330206797e-15
  47.7000000    4.2562355906e-05   -1.6465070123e-15   -5.6771220142e-04    6.3614211673e-15
  47.8000000   -1.1283277763e-04   -1.8065197061e-15   -5.5514512523e-04    6.1954801806e-15
  47.9000000   -3.1584342874e-04    5.9671942162e-16   -5.3829214215e-04    1.0326041049e-15
  48.0000000   -5.4998423544e-04    1.3104559324e-15   -5.1878945730e-04   -5.2491391398e-16
  48.1000000   -7.9721674118e-04   -1.2522923682e-15   -4.9899811955e-04   -7.5104585692e-15
  48.2000000   -1.0392339443e-03   -7.0908294144e-16   -4.8174069658e-04   -6.9075082400e-15
  48.3000000   -1.2587148948e-03    1.6945288334e-15   -4.6994730790e-04   -9.4723194820e-15
  48.4000000   -1.4404615224e-03   -1.6705536918e-15   -4.6625372472e-04   -9.9347837050e-15
  48.5000000   -1.5723419186e-03   -1.0899652352e-15   -4.7260494994e-04   -6.2902955496e-15
  48.6000000   -1.6459815135e-03   -1.1725129961e-15   -4.8991708297e-04   -6.6285306160e-15
  48.7000000   -1.6571644374e-03   -3.4888232970e-15   -5.1784369948e-04   -6.1004730469e-15
  48.8000000   -1.6059301015e-03   -3.1814109812e-15   -5.5468794788e-04   -6.8684541138e-15
  48.9000000   -1.4963728315e-03   -4.2879934553e-15   -5.9747745579e-04   -1.4113236762e-14
  49.0000000   -1.3361734986e-03   -4.3835049900e-15   -6.4219928283e-04   -1.2488446973e-14
  49.1000000   -1.1359099839e-03   -6.0604096491e-15   -6.8417033183e-04   -1.0715342989e-14
  49.2000000   -9.0820678267e-04   -1.6440649235e-15   -7.1850273934e-04   -7.9712777251e-15
  49.3000000   -6.6679231719e-04   -1.6005172187e-15   -7.4061157140e-04   -6.9147784760e-15
  49.4000000   -4.2553524526e-04   -5.4310990537e-16   -7.4670649129e-04    1.6588482763e-16
  49.5000000   -1.9752834097e-04   -1.9148359821e-15   -7.3421101014e-04    6.2488802710e-15
  49.6000000    5.7190793877e-06   -5.6518633885e-15   -7.0206012276e-04    7.5999565316e-15
  49.7000000    1.7493083027e-04   -4.0043824937e-15   -6.5084327271e-04    6.0148173913e-15
  49.8000000    3.0352076743e-04   -2.2277990905e-15   -5.8277833813e-04    2.1606082184e-15
  49.9000000    3.8783816402e-04   -1.4498681099e-15   -5.0152198243e-04   -1.1399876461e-15
  50.0000000    4.2719914691e-04   -2.1329226635e-15   -4.1183828989e-04   -5.1015451111e-15
  50.1000000    4.2371718428e-04   -5.3598221699e-16   -3.1916402686e-04   -6.7250605943e-15
  50.2000000    3.8195895931e-04    3.3557765752e-15   -2.2911666512e-04   -4.7489098714e-15
  50.3000000    3.0846240971e-04    6.2275658687e-15   -1.4699485494e-04   -3.2406261776e-15
  50.4000000    2.1116069576e-04    5.9261302719e-15   -7.7320161711e-05    1.5036708792e-15
  50.5000000    9.8759126961e-05    5.1748882533e-15   -2.3461768027e-05   -1.6500573328e-15
  50.6000000   -1.9888326928e-05    6.4617415187e-15    1.2624943706e-05    1.0114992095e-15
  50.7000000   -1.3636006611e-04    2.3756210611e-15    3.0527838471e-05   -5.6883421752e-15
  50.8000000   -2.4316911108e-04    2.0693512816e-15    3.1371236500e-05   -2.3626201683e-15
  50.9000000   -3.3415888863e-04    3.0586814923e-15    1.7681647136e-05   -5.4544114456e-15
  51.0000000   -4.0477477595e-04    3.1034445947e-15   -6.8515954435e-06    3.5523858950e-15
  51.1000000   -4.5220396209e-04    4.0223480381e-15   -3.7693902187e-05    1.1467758372e-15
  51.2000000   -4.7538614844e-04    1.8481188092e-15   -6.9830278672e-05    2.8771460247e-15
  51.3000000   -4.7490649682e-04    7.1722178278e-16   -9.8143538537e-05    4.9315017674e-15
  51.4000000   -4.5278948074e-04   -2.7727969020e-15   -1.1777511314e-04    2.1910394800e-15
  51.5000000   -4.1221751802e-04   -4.4295468770e-15   -1.2444339969e-04    1.1807862889e-15
  51.6000000   -3.5720126038e-04   -1.8713809082e-15   -1.1470176680e-04    5.3281121318e-15
  51.7000000   -2.9222917569e-04   -1.9964590973e-15   -8.6125079833e-05    2.1025279978e-15
  51.8000000   -2.2192273858e-04    1.7106363106e-15   -3.7420031896e-05    3.9597127420e-15
  51.9000000   -1.5072044626e-04    1.6311354779e-15    3.1539618279e-05   -1.1666383495e-15
  52.0000000   -8.2609403558e-05    4.7726495571e-15    1.1974765371e-04    3.5406934288e-15
  52.1000000   -2.0917845668e-05    1.4021635789e-15    2.2516092813e-04    6.2825175756e-15
  52.2000000    3.1823818534e-05    2.3585359947e-15    3.4484497832e-04    4.2906558146e-15
  52.3000000    7.3951581966e-05    1.8835037045e-15    4.7515795049e-04    2.5363356328e-15
  52.4000000    1.0466941160e-04   -1.1046175170e-15    6.1196076655e-04   -4.0167524417e-16
  52.5000000    1.2399160876e-04   -2.0796388751e-15    7.5084178214e-04    1.9620771913e-15
  52.6000000    1.3263709836e-04   -2.5927255497e-15    8.8734471199e-04    6.2249648217e-15
  52.7000000    1.3188893723e-04   -2.9280803777e-15    1.0171887572e-03    8.0545361151e-15
  52.8000000    1.2343325490e-04   -2.9935888615e-15    1.1364703023e-03    1.3714783464e-15
  52.9000000    1.0919160609e-04   -3.3626677742e-15    1.2418362432e-03    1.4923217851e-15
  53.0000000    9.1159472804e-05   -2.4092674450e-15    1.3306203384e-03   -9.2564485873e-16
  53.1000000    7.1261618089e-05    1.1324488002e-15    1.4009358896e-03   -1.4545528676e-15
  53.2000000    5.1232408199e-05   -8.7593715836e-16    1.4517206958e-03    5.0070456482e-16
  53.3000000    3.2526350177e-05    2.0319283666e-15    1.4827333559e-03   -3.2387767971e-15
  53.4000000    1.6261187334e-05    1.9181108750e-16    1.4945034762e-03    6.8000114923e-16
  53.5000000    3.1931834802e-06    3.9687024213e-16    1.4882417518e-03    4.9806471527e-17
  53.6000000   -6.2781097102e-06   -7.7780831957e-16    1.4657189175e-03    8.2351317585e-15
  53.7000000   -1.2080136780e-05   -1.5370853508e-15    1.4291247943e-03    9.4543887130e-15
  53.8000000   -1.4418453609e-05   -2.9868762095e-16    1.3809197918e-03    3.0557770438e-15
  53.9000000   -1.3715093789e-05   -8.5648782478e-16    1.3236911053e-03    6.0891098638e-15
  54.0000000   -1.0540670137e-05   -1.4119435928e-15    1.2600244851e-03    1.9029488892e-15
  54.1000000   -5.5462532692e-06    1.0333728685e-15    1.1924000158e-03    8.8157077572e-16
  54.2000000    5.9977795534e-07   -2.9249253435e-16    1.1231171600e-03   -5.2042181355e-15
  54.3000000    7.2658516243e-06   -2.2966562553e-15    1.0542507784e-03   -1.0756105497e-14
  54.4000000    1.3899511604e-05   -2.0263262418e-15    9.8763637258e-04   -7.4650409342e-15
  54.5000000    2.0056474146e-05   -1.6662674958e-15    9.2487979662e-04   -6.4826487205e-15
  54.6000000    2.5416238518e-05   -9.8254643710e-16    8.6738448164e-04   -6.4592228778e-15
  54.7000000    2.9785147071e-05    4.1338784591e-16    8.1638800055e-04   -1.1818139113e-15
  54.8000000    3.3088652359e-05   -8.7173170264e-16    7.7299965546e-04    8.9009772610e-16
  54.9000000    3.5355146657e-05   -1.5909291108e-15    7.3823162579e-04    4.2530350648e-15
  55.0000000    3.6694031576e-05   -2.5494945291e-15    7.1301790240e-04    1.4708831073e-15
  55.1000000    3.7270764993e-05   -4.9802817105e-15    6.9821749329e-04    7.6619503839e-15
  55.2000000    3.7281451838e-05   -4.2192201987e-15    6.9460091818e-04    3.2449957778e-15
  55.3000000    3.6929189575e-05   -2.5798554556e-15    7.0282150488e-04    2.5704004387e-15
  55.4000000    3.6403895387e-05   -2.3128478451e-15    7.2337517705e-04    8.2836731799e-16
  55.5000000    3.5866786490e-05   -1.4259845476e-15    7.5655405679e-04    2.6745760588e-15
  55.6000000    3.5440113925e-05    5.5344852848e-16    8.0240014368e-04    2.3293848936e-15
  55.7000000    3.5202213052e-05    4.3369215448e-15    8.6066550722e-04    3.8157578155e-15
  55.8000000    3.5187470623e-05    5.5005675460e-15    9.3078485585e-04    3.9462969920e-15
  55.9000000    3.5390445452e-05    6.2809389457e-15    1.0118651126e-03    7.9035687946e-15
  56.0000000    3.5773135204e-05    4.3400073179e-15    1.1026948872e-03    2.5762688696e-15
  56.1000000    3.6274257307e-05    1.8941974293e-15    1.2017746770e-03    4.4677837717e-15
  56.2000000    3.6819402632e-05    4.6551027545e-16    1.3073664744e-03    1.0853516220e-15
  56.3000000    3.7331009133e-05   -2.7065226754e-15    1.4175594195e-03   -1.2726877779e-15
  56.4000000    3.7737269795e-05   -3.4090371112e-15    1.5303464188e-03    2.7354564561e-15
  56.5000000    3.7979307692e-05   -7.1124140106e-15    1.6437054194e-03    3.0526505225e-15
