#       time         integral Re         integral Im         integral Re         integral Im
#       r =            30.000000           30.000000           50.000000           50.000000
  56.6000000    4.2399689088e-15   -5.2005707131e-14    9.7449369571e-15    7.2077138700e-13
  56.7000000   -1.2569451232e-15   -7.9766030790e-14    1.0788782654e-14    5.2256145428e-13
  56.8000000    1.9503713994e-15   -1.0165710378e-13    2.1856632214e-16    2.7977339132e-13
  56.9000000    2.1013253792e-15   -1.0757938470e-13    3.3392996170e-15    2.4825794849e-14
  57.0000000   -5.8533811698e-16   -1.0636586253e-13    5.8420441900e-16   -2.2225146806e-13
  57.1000000   -1.0106939204e-15   -9.6429886534e-14   -8.3366776973e-15   -4.3966441281e-13
  57.2000000    7.6287944726e-16   -7.4339857090e-14   -8.9715568701e-15   -5.9908946352e-13
  57.3000000    1.3785699710e-15   -3.6578381587e-14   -6.4494085729e-15   -6.9273202319e-13
  57.4000000   -1.2017620597e-15    4.4928096223e-15   -5.4224001088e-15   -7.0807688655e-13
  57.5000000    2.6429000357e-15    4.8056749112e-14    8.1314081339e-15   -6.4052320785e-13
  57.6000000    5.1033255792e-15    8.6811065486e-14    9.4148543189e-15   -5.0101311453e-13
  57.7000000    5.1426653261e-15    1.1737992530e-13    4.9267543777e-15   -2.9392719631e-13
  57.8000000    1.5584856027e-15    1.3751883452e-13   -6.0324038308e-15   -3.6927491676e-14
  57.9000000   -1.1979416175e-15    1.4222423659e-13   -2.8387556690e-15    2.3433346250e-13
  58.0000000   -2.2816485112e-15    1.3554463063e-13   -4.8703439081e-15    5.1840038409e-13
  58.1000000   -6.3839757693e-15    1.1873613816e-13    5.7350752265e-15    7.7173940073e-13
  58.2000000   -8.3827647570e-16    8.6193472817e-14   -3.1147914017e-15    9.7152027070e-13
  58.3000000   -4.4601389168e-15    4.7814189272e-14    9.2378974954e-16    1.1122350816e-12
  58.4000000   -6.4687412562e-15    1.9822498073e-15    5.5990200161e-16    1.1727956575e-12
  58.5000000   -6.7690854973e-15   -4.6518337306e-14   -1.2101444826e-15    1.1526312870e-12
  58.6000000   -2.4755070604e-15   -8.2927874920e-14   -6.7987802684e-15    1.0441948329e-12
  58.7000000   -5.1494194571e-15   -1.1329496613e-13    5.2370743723e-17    8.6720021798e-13
  58.8000000   -1.2059545842e-15   -1.2770431859e-13   -5.1358130423e-15    6.1412563996e-13
  58.9000000    1.5039042907e-15   -1.2864121441e-13   -3.1060560113e-15    3.1580129035e-13
  59.0000000    1.7153918699e-15   -1.1681932843e-13    2.1161698708e-15   -8.1540008374e-15
  59.1000000    6.8889179645e-15   -8.9018612513e-14   -2.5263923557e-15   -3.2485624167e-13
  59.2000000    6.4243592037e-15   -5.7215281428e-14    2.2051751564e-16   -6.3871957626e-13
  59.3000000    1.0831292479e-14   -1.2223186011e-14    6.5117511489e-15   -9.2464485939e-13
  59.4000000    5.9312954948e-15    2.9627253727e-14    4.3133474923e-15   -1.1703458370e-12
  59.5000000    9.5749601551e-15    7.2772899870e-14   -6.6517799196e-16   -1.3779892108e-12
  59.6000000    8.6538691353e-16    1.0523004452e-13   -6.3361961832e-15   -1.5394971246e-12
  59.7000000    1.8910623834e-15    1.2801703614e-13   -6.4100366283e-15   -1.6620728826e-12
  59.8000000   -2.3053288555e-15    1.3190899903e-13   -2.8255497835e-15   -1.7244786933e-12
  59.9000000    5.0505235247e-16    1.3019019369e-13   -9.0645066826e-15   -1.7370099959e-12
  60.0000000   -2.9432837259e-17    1.0602307884e-13   -1.2320539087e-14   -1.6695808601e-12
  60.1000000    1.9971721682e-15    7.6432475430e-14   -1.3685642233e-14   -1.4991326060e-12
  60.2000000   -1.2890805656e-15    3.9774444936e-14   -9.4537101083e-15   -1.2263303486e-12
  60.3000000   -3.1415813451e-15    1.1670917595e-15   -1.8588223330e-14   -8.6721544417e-13
  60.4000000   -4.2259389731e-15   -3.6654739468e-14   -1.3488542648e-14   -4.4992334987e-13
  60.5000000   -3.6110427196e-15   -7.3024429264e-14   -1.4509997197e-14   -5.0840903829e-15
  60.6000000   -1.6431190286e-15   -1.0067047036e-13   -7.7354515042e-15    4.0416127887e-13
  60.7000000    8.7077567154e-16   -1.1534209387e-13   -4.7740895702e-15    7.0645738734e-13
  60.8000000    2.7056279733e-15   -1.2086697135e-13    2.7270954408e-15    8.6469181616e-13
  60.9000000    4.2976793332e-15   -1.1024936518e-13   -4.5292522921e-15    8.5101797321e-13
  61.0000000    3.2558617280e-15   -8.9581283167e-14    6.5021871328e-15    6.7757762909e-13
  61.1000000    5.2148256477e-15   -5.8929357901e-14    6.0138805377e-15    4.0172443359e-13
  61.2000000    2.1958145250e-16   -2.1295682549e-14    8.3631558302e-15    9.3384205488e-14
  61.3000000    1.8917693429e-15    1.9728893651e-14    9.3677682715e-15   -1.5589299672e-13
  61.4000000   -3.8007763332e-15    6.0279266090e-14    4.4999058833e-15   -2.8517258740e-13
  61.5000000   -4.1800714905e-15    9.3596484766e-14    6.1383548525e-15   -2.3484597553e-13
  61.6000000   -3.2795506331e-15    1.1741979383e-13    5.2456100537e-15    8.4342998327e-15
  61.7000000   -8.7852091182e-16    1.3048411599e-13    4.2890491394e-15    4.1195947932e-13
  61.8000000    1.1776675012e-15    1.3479394953e-13    5.1923266136e-15    9.1858255402e-13
  61.9000000    8.0935692704e-15    1.2458980852e-13    2.1596934543e-15    1.4650693964e-12
  62.0000000    4.1339706102e-15    1.0417007070e-13   -8.7885493026e-15    1.9823574268e-12
  62.1000000    5.4944513675e-15    7.1740522516e-14   -1.3823693694e-14    2.3988141577e-12
  62.2000000    3.2870217466e-15    3.4906583334e-14   -1.0612981652e-14    2.6814202841e-12
  62.3000000   -4.0907809952e-15   -9.8989614740e-16   -1.0556514657e-14    2.7768340771e-12
  62.4000000   -1.5995060042e-15   -3.8427085134e-14   -5.3538989020e-15    2.6674545660e-12
  62.5000000   -2.0320778621e-15   -7.3888304267e-14   -8.6961405812e-15    2.3177648663e-12
  62.6000000    2.0529447974e-15   -1.0132078164e-13   -4.2346410624e-15    1.7206211374e-12
  62.7000000    3.8237661253e-15   -1.2534568336e-13    3.6450736422e-15    8.5200719366e-13
  62.8000000   -1.6868633487e-15   -1.2781290386e-13   -4.4484984371e-15   -2.8171709790e-13
  62.9000000    4.1048937683e-15   -1.2219683115e-13   -3.3198065542e-15   -1.6259044758e-12
  63.0000000    3.7709157330e-15   -1.0812706831e-13    1.0664090827e-14   -3.0335196500e-12
  63.1000000    5.2223444950e-15   -8.5327743149e-14    1.3045153766e-14   -4.3205354430e-12
  63.2000000   -8.8995760866e-16   -4.8300296837e-14    8.5570228633e-15   -5.2433659960e-12
  63.3000000   -5.2556130291e-15   -1.2246330854e-14    5.2100702370e-15   -5.5546935924e-12
  63.4000000   -5.2615048708e-15    2.7688008697e-14   -1.3708085739e-15   -5.0584845688e-12
  63.5000000   -3.1777674531e-15    6.5961161585e-14    5.5677788224e-15   -3.6463698485e-12
  63.6000000   -4.9491608190e-15    9.6790942176e-14    1.3300329280e-14   -1.3787403234e-12
  63.7000000   -1.2445561022e-15    1.2006951943e-13    1.3466412784e-14    1.5016395394e-12
  63.8000000   -2.1122763567e-15    1.3396710705e-13    1.5572075585e-14    4.6067674955e-12
  63.9000000   -2.9099822299e-15    1.4027871703e-13    1.3278928545e-15    7.4161674583e-12
  64.0000000   -4.6847801065e-15    1.2506318871e-13   -6.9564947495e-16    9.3884484852e-12
  64.1000000   -4.5448703592e-15    1.0390366387e-13   -1.6810083309e-15    1.0044882022e-11
  64.2000000    1.6584139286e-15    7.5950449675e-14   -8.0748024308e-15    9.1175072413e-12
  64.3000000    5.8503549934e-15    3.9537922516e-14   -6.8793557332e-15    6.5867601476e-12
  64.4000000    4.0695792514e-15   -7.2595831666e-16   -9.7929988450e-15    2.7219463896e-12
  64.5000000    3.4015384302e-16   -4.2125638797e-14   -1.2235277313e-14   -1.9238294822e-12
  64.6000000    6.2292276815e-15   -7.5709070075e-14   -4.9002439611e-15   -6.6226983434e-12
  64.7000000    5.3244189520e-15   -1.0713170693e-13    1.9888975383e-15   -1.0574002304e-11
  64.8000000    3.2939678074e-15   -1.3050830984e-13    6.0262025720e-15   -1.3073843379e-11
  64.9000000   -5.5295940008e-15   -1.4072489440e-13    1.1439509602e-14   -1.3663586370e-11
  65.0000000   -8.7211079688e-15   -1.4629125278e-13   -1.3229016343e-15   -1.2194429353e-11
  65.1000000   -1.0459718833e-14   -1.3308737580e-13   -5.3706143147e-15   -8.9075221589e-12
  65.2000000   -1.1276873187e-14   -1.1184763662e-13   -1.5866341587e-14   -4.3862519466e-12
  65.3000000   -8.0658467000e-15   -7.9805587322e-14   -1.8779879952e-14    5.8255436484e-13
  65.4000000   -6.0862718261e-15   -3.3331385040e-14   -1.0171915336e-14    5.1279455996e-12
  65.5000000   -7.3555380650e-15    1.7924332587e-14   -8.5865554444e-15    8.5230797507e-12
  65.6000000   -9.8798267822e-15    6.2582530899e-14   -1.5225515043e-14    1.0349192477e-11
  65.7000000   -8.7874713147e-15    1.1261509393e-13   -1.1155576381e-14    1.0542453209e-11
  65.8000000   -8.1144444481e-15    1.5057247035e-13   -1.3270755116e-14    9.4366331645e-12
  65.9000000   -4.6737176874e-15    1.8111197539e-13   -8.1453898807e-15    7.6506487217e-12
  66.0000000   -3.3965490755e-16    1.9771857439e-13   -7.0614873970e-15    5.8894564092e-12
  66.1000000    5.3363868211e-16    1.9952773001e-13   -2.5190533544e-15    4.7294187057e-12
  66.2000000    7.5629923962e-15    1.7838120749e-13    1.4826511779e-15    4.4330111844e-12
  66.3000000    4.6578369874e-15    1.4359137965e-13    5.7953104501e-15    4.8087999096e-12
  66.4000000    6.3771403776e-15    1.0084329655e-13    1.3584027352e-14    5.2520358921e-12
  66.5000000    6.1724122561e-15    5.0472257892e-14    1.4615110733e-14    4.9041085327e-12
  66.6000000    1.4650636170e-15    3.5658595036e-15    1.5826328061e-14    2.8801655001e-12
  66.7000000    3.6399132429e-15   -4.9085785741e-14    2.3432835048e-14   -1.3575734776e-12
  66.8000000    2.6940170657e-15   -9.5090457639e-14    2.1090924382e-14   -7.7824610735e-12
  66.9000000    3.3936381172e-15   -1.3160849141e-13    2.1333163889e-14   -1.5631749419e-11
  67.0000000    5.0745359390e-15   -1.5731339149e-13    2.3464031180e-14   -2.3444564268e-11
  67.1000000    6.9261574672e-15   -1.7063076872e-13    1.7586496705e-14   -2.9365324672e-11
  67.2000000    1.9256081675e-15   -1.6743980414e-13    2.3652488587e-14   -3.1576363574e-11
  67.3000000   -6.1526331949e-16   -1.4943534369e-13    2.9171331902e-14   -2.8786693939e-11
  67.4000000    2.8901540607e-15   -1.2610010543e-13    2.6725301033e-14   -2.0670249649e-11
  67.5000000    3.9102497048e-15   -8.8095549089e-14    2.3650765512e-14   -8.1178974886e-12
  67.6000000    6.1674706802e-15   -5.0547828058e-14    1.9807083295e-14    6.7953265346e-12
  67.7000000    1.3127308385e-15   -1.1961218926e-14    1.5867634386e-14    2.1236495723e-11
  67.8000000    6.7263033855e-16    1.8548502996e-14    1.9236124804e-17    3.2149116894e-11
  67.9000000    8.0690320645e-15    4.2015878456e-14    1.5803966938e-15    3.7040518015e-11
  68.0000000    7.5569860920e-15    5.2406950499e-14   -2.0662725587e-15    3.4638611438e-11
  68.1000000    3.0239188063e-15    5.3488282595e-14   -5.8856870698e-15    2.5283365095e-11
  68.2000000   -1.7700860899e-15    4.5869857536e-14   -1.0767755585e-14    1.0979518845e-11
  68.3000000   -3.1593149218e-15    3.1137407990e-14   -2.2278125891e-14   -4.9695890725e-12
  68.4000000   -4.5013349934e-15    1.3038916694e-14   -3.6726010588e-14   -1.8720982646e-11
  68.5000000   -3.1366465571e-15   -1.2240887126e-14   -4.2659334668e-14   -2.6802393769e-11
  68.6000000   -4.3860983096e-15   -3.6120507319e-14   -4.6019792224e-14   -2.6949179647e-11
  68.7000000   -6.0121241953e-15   -5.8667920987e-14   -7.0088676350e-14   -1.8795301117e-11
  68.8000000   -9.5368458712e-15   -7.0139728190e-14   -8.1540292256e-14   -3.9958550701e-12
  68.9000000   -4.7413031385e-15   -7.5387657277e-14   -8.9437847502e-14    1.4016967604e-11
  69.0000000   -7.2156687256e-15   -7.4664018029e-14   -9.4500047728e-14    3.0807005358e-11
  69.1000000   -8.5329421967e-15   -5.6601613537e-14   -1.0363507289e-13    4.1983710772e-11
  69.2000000   -3.8930562524e-15   -3.1205348412e-14   -1.0597511747e-13    4.4177436863e-11
  69.3000000    4.2234241323e-17    2.4262930515e-15   -1.2195880823e-13    3.5960922762e-11
  69.4000000    2.7999544802e-15    4.0448296879e-14   -1.1276256827e-13    1.8213892433e-11
  69.5000000    1.2357138430e-15    8.6655670338e-14   -1.0892484109e-13   -5.9798495535e-12
  69.6000000   -4.2605268294e-16    1.3307642936e-13   -1.1300019206e-13   -3.1882176252e-11
  69.7000000   -2.0684026605e-15    1.7195336403e-13   -1.1329985744e-13   -5.4119799952e-11
  69.8000000    3.6551533370e-15    2.0559869626e-13   -1.0857551509e-13   -6.7828794908e-11
  69.9000000    5.7065907579e-15    2.2313131963e-13   -9.8191904384e-14   -6.9666977521e-11
  70.0000000    8.6320024487e-15    2.2678623976e-13   -8.1361506049e-14   -5.8530011664e-11
  70.1000000    6.9874961860e-15    2.1573344352e-13   -6.4829032751e-14   -3.5848785180e-11
  70.2000000    1.1217375128e-14    1.9588917627e-13   -5.5676310515e-14   -5.3101155183e-12
  70.3000000    1.0293745289e-14    1.5867432186e-13   -3.3342803924e-14    2.7827761142e-11
  70.4000000    6.8688736108e-15    1.1264489300e-13    1.6381257503e-15    5.7748587350e-11
  70.5000000    3.4796558086e-15    5.7597339063e-14    4.0579453545e-14    7.9129195965e-11
  70.6000000    1.7339285460e-15   -6.0479673434e-15    7.3469548790e-14    8.8139218295e-11
  70.7000000   -7.1435129005e-16   -6.6067475029e-14    1.0627408709e-13    8.3123415818e-11
  70.8000000   -3.8381755495e-15   -1.2164195285e-13    1.3697085708e-13    6.4863997119e-11
  70.9000000   -6.8785053241e-15   -1.7601644490e-13    1.7219477819e-13    3.6424370427e-11
  71.0000000   -8.8108751057e-15   -2.1317010211e-13    2.0405499515e-13    2.5996484315e-12
  71.1000000   -8.5260665920e-15   -2.3996642153e-13    2.4015181639e-13   -3.0934911436e-11
  71.2000000   -1.1121181110e-14   -2.4824265232e-13    2.7252164854e-13   -5.8606726914e-11
  71.3000000   -8.9544598831e-15   -2.4237095800e-13    3.0196682274e-13   -7.5914794756e-11
  71.4000000   -4.1241459322e-15   -2.1715151625e-13    3.2540859700e-13   -8.0145543264e-11
  71.5000000   -8.8502464164e-16   -1.8004757570e-13    3.5923099809e-13   -7.0878906928e-11
  71.6000000    5.1387254443e-15   -1.3230717292e-13    3.7835296398e-13   -5.0000953067e-11
  71.7000000    3.2833715229e-15   -7.5577434576e-14    3.8825233631e-13   -2.1357106733e-11
  71.8000000    2.9556208501e-15   -1.2439409804e-14    3.8284276225e-13    9.9286932500e-12
  71.9000000    3.8318588309e-15    4.9696033204e-14    3.8653702418e-13    3.8329374468e-11
  72.0000000   -4.7190719326e-16    1.0404164334e-13    3.8834518086e-13    5.8909375104e-11
  72.1000000   -1.0152169517e-15    1.5335226859e-13    3.7268152114e-13    6.8146302383e-11
  72.2000000   -2.3331261300e-15    1.8966336981e-13    3.5380151886e-13    6.4563264511e-11
  72.3000000   -6.0608084081e-15    2.0858238677e-13    3.2336263332e-13    4.8913276250e-11
  72.4000000   -1.3123868514e-14    2.1340459969e-13    2.8865858497e-13    2.3973678224e-11
  72.5000000   -8.8809428478e-15    2.0155158374e-13    2.5178629340e-13   -6.0024390972e-12
  72.6000000   -7.8644804188e-15    1.7648306199e-13    2.0802471493e-13   -3.6127616949e-11
  72.7000000   -7.4226280597e-15    1.3916715105e-13    1.7669310209e-13   -6.1788598091e-11
  72.8000000   -3.6639688106e-15    9.1703927960e-14    1.2016091025e-13   -7.9423142300e-11
  72.9000000   -4.1509466146e-15    3.6879258970e-14    7.4861852965e-14   -8.7104361931e-11
  73.0000000   -5.9410932923e-16   -1.9396575021e-14    1.5208671774e-14   -8.4679450085e-11
  73.1000000   -2.1535183244e-15   -7.9386687698e-14   -4.4927869379e-14   -7.3592614283e-11
  73.2000000   -2.5147679366e-15   -1.3489984974e-13   -1.0916228487e-13   -5.6404625445e-11
  73.3000000    7.6771829012e-17   -1.8086445193e-13   -1.7974677691e-13   -3.6099094193e-11
  73.4000000   -2.2519828345e-15   -2.0901887824e-13   -2.3314408662e-13   -1.5432301727e-11
  73.5000000   -4.4607127007e-15   -2.2207434770e-13   -2.9747833521e-13    3.5289535004e-12
  73.6000000   -3.2833880831e-15   -2.2680951007e-13   -3.5777584137e-13    1.9660193054e-11
  73.7000000   -1.9524510965e-15   -2.1381616284e-13   -4.0716076262e-13    3.2706510775e-11
  73.8000000   -5.0747222863e-16   -1.8960359455e-13   -4.6854192515e-13    4.2931165702e-11
  73.9000000   -2.5422709347e-15   -1.5838242008e-13   -5.0755910714e-13    5.0750548611e-11
  74.0000000   -2.6045491385e-15   -1.0940786306e-13   -5.5090664055e-13    5.6262963659e-11
  74.1000000   -2.0636304033e-15   -5.7599442577e-14   -5.8247612874e-13    5.9111021872e-11
  74.2000000   -5.6190346142e-15   -4.1795500948e-15   -6.0713947144e-13    5.8435693333e-11
  74.3000000   -3.3931662234e-15    5.2789553424e-14   -6.2772897680e-13    5.3250982135e-11
  74.4000000   -8.7091179139e-15    1.0821929944e-13   -6.3097416794e-13    4.2888530890e-11
  74.5000000   -1.0837563963e-14    1.5687875855e-13   -6.3058187828e-13    2.7500876815e-11
  74.6000000   -6.0284281745e-15    1.9000829989e-13   -6.1516086608e-13    8.4634568503e-12
  74.7000000   -2.0308085206e-15    2.1463733005e-13   -5.8103669889e-13   -1.1554710022e-11
  74.8000000   -3.8524036766e-15    2.2727169275e-13   -5.5624582082e-13   -2.8848630417e-11
  74.9000000   -2.9977611139e-15    2.3014945711e-13   -5.0304980513e-13   -3.9314339775e-11
  75.0000000   -4.7031468099e-15    2.2045278572e-13   -4.5141797944e-13   -3.9233585646e-11
  75.1000000   -1.0701869022e-15    1.9245911492e-13   -3.8820123166e-13   -2.6226445590e-11
  75.2000000    3.2298209985e-18    1.5455393602e-13   -3.2147641489e-13    1.0462975427e-13
  75.3000000    1.0129655508e-15    1.0383367088e-13   -2.4344016159e-13    3.7768625201e-11
  75.4000000    3.7961600909e-15    5.2117291509e-14   -1.5375013028e-13    8.2545931561e-11
  75.5000000   -7.5343803833e-15   -4.1621386417e-17   -6.0663329814e-14    1.2854368193e-10
  75.6000000   -1.0413598791e-14   -5.6351558819e-14    3.5058360223e-14    1.6921848588e-10
  75.7000000   -1.5197581555e-14   -1.0711876289e-13    1.2476617990e-13    1.9845994322e-10
  75.8000000   -1.3481022630e-14   -1.4959020714e-13    2.1996596366e-13    2.1172068805e-10
  75.9000000   -8.7906702525e-15   -1.7818031316e-13    3.2311866605e-13    2.0675000629e-10
  76.0000000   -1.7463921920e-15   -1.9105642093e-13    4.0839767297e-13    1.8391533956e-10
  76.1000000   -3.9209540093e-15   -1.8844532589e-13    5.0683766301e-13    1.4598831285e-10
  76.2000000   -2.6420297584e-15   -1.7275906703e-13    5.9248300337e-13    9.7486098233e-11
  76.3000000    3.5032374796e-15   -1.3700171713e-13    6.5050290494e-13    4.3672792824e-11
  76.4000000    1.2077400366e-15   -8.7294505709e-14    7.2134870948e-13   -1.0459672177e-11
  76.5000000    1.2860757119e-15   -2.8754633027e-14    7.7887767852e-13   -6.1063357707e-11
  76.6000000   -1.7771705278e-15    3.5914302169e-14    8.1590265558e-13   -1.0596508597e-10
  76.7000000   -2.6308895204e-15    1.0015872921e-13    8.4350303791e-13   -1.4466708558e-10
  76.8000000   -6.1155669019e-15    1.6215036679e-13    8.4355810158e-13   -1.7795081783e-10
  76.9000000   -4.0073171799e-15    2.1212540432e-13    8.3103428104e-13   -2.0710765122e-10
  77.0000000   -8.0035300553e-15    2.5153357761e-13    8.1734977917e-13   -2.3305493913e-10
  77.1000000   -6.4065325030e-15    2.6830117807e-13    7.7527370185e-13   -2.5552478735e-10
  77.2000000   -3.1517079372e-16    2.7107726945e-13    7.2353936411e-13   -2.7267731022e-10
  77.3000000    3.2849839863e-15    2.4944308572e-13    6.5643719137e-13   -2.8104013705e-10
  77.4000000   -1.3821839461e-15    2.1058587505e-13    5.7127796539e-13   -2.7609686575e-10
  77.5000000    7.1888779838e-16    1.5572471061e-13    4.8466212919e-13   -2.5326354314e-10
  77.6000000    1.4933835981e-15    8.0169622047e-14    3.7780838404e-13   -2.0903805209e-10
  77.7000000    2.5824056912e-15    6.6682775072e-15    2.4683011733e-13   -1.4226613214e-10
  77.8000000    3.4407109781e-15   -6.9705146972e-14    1.1194823271e-13   -5.5001740986e-11
  77.9000000    7.9000019942e-16   -1.5119906799e-13   -2.8718839485e-14    4.7064735266e-11
  78.0000000   -1.9912334725e-15   -2.2117797186e-13   -1.8000505201e-13    1.5488271775e-10
  78.1000000   -7.0603444782e-15   -2.9173779312e-13   -3.1140389118e-13    2.5697549570e-10
  78.2000000   -4.7484503143e-15   -3.5500968775e-13   -4.5992174401e-13    3.4098873794e-10
  78.3000000   -7.6967426084e-15   -4.0973360196e-13   -5.9152986851e-13    3.9545937078e-10
  78.4000000   -1.0241153342e-14   -4.5081710173e-13   -7.2075201053e-13    4.1170531787e-10
  78.5000000   -1.5499925188e-14   -4.6795489111e-13   -8.2760237011e-13    3.8533268004e-10
  78.6000000   -9.8864668027e-15   -4.5502511193e-13   -9.4106363984e-13    3.1724017716e-10
  78.7000000   -5.8234280019e-15   -3.9849888950e-13   -1.0208607860e-12    2.1371607191e-10
  78.8000000   -9.4581833634e-15   -2.8510772995e-13   -1.1062567774e-12    8.5786154280e-11
  78.9000000   -5.9242133943e-15   -1.1608587078e-13   -1.1622535487e-12   -5.2180817761e-11
  79.0000000   -7.4109842380e-15    1.1416078372e-13   -1.2235548886e-12   -1.8448518809e-10
  79.1000000    5.3949255687e-16    4.0044126021e-13   -1.2520317435e-12   -2.9622393858e-10
  79.2000000    6.0425592869e-17    7.2202155843e-13   -1.2667192597e-12   -3.7538667904e-10
  79.3000000    5.9978417181e-15    1.0488297654e-12   -1.2536211706e-12   -4.1444644321e-10
  79.4000000    4.9736275865e-15    1.3331835986e-12   -1.2208966390e-12   -4.1122448123e-10
  79.5000000    4.3138627257e-15    1.5178754736e-12   -1.1492759054e-12   -3.6902999207e-10
  79.6000000   -1.2556905249e-17    1.5468342024e-12   -1.0697071705e-12   -2.9590903355e-10
  79.7000000   -1.9467453945e-15    1.3702434400e-12   -9.7206446410e-13   -2.0323541108e-10
  79.8000000   -7.3608052113e-15    9.4654598871e-13   -8.6043820594e-13   -1.0397249525e-10
  79.9000000   -5.8827034533e-15    2.6613056670e-13   -7.3032019615e-13   -1.0768951982e-11
  80.0000000   -1.2684079858e-14   -6.4883259182e-13   -5.8035571234e-13    6.5739410873e-11
  80.1000000   -6.3571475153e-15   -1.7205471130e-12   -4.0899936929e-13    1.1817991737e-10
  80.2000000   -3.7526756598e-15   -2.8436806776e-12   -2.3682574124e-13    1.4306375934e-10
  80.3000000   -5.6269424943e-16   -3.8633296062e-12   -5.1155046724e-14    1.4085861555e-10
  80.4000000    3.8666562204e-15   -4.6066166657e-12    1.3452357972e-13    1.1536406202e-10
  80.5000000    1.5140837668e-15   -4.8996147487e-12    3.0990126163e-13    7.2789233885e-11
  80.6000000   -2.7644443833e-16   -4.5987161726e-12    4.9311879917e-13    2.0576126953e-11
  80.7000000    1.0217639904e-15   -3.6056935188e-12    6.5651522292e-13   -3.3728362125e-11
  80.8000000   -1.4910911073e-15   -1.9024900400e-12    8.2852372649e-13   -8.3409086305e-11
  80.9000000   -2.5589175627e-15    4.1465677265e-13    9.8852654642e-13   -1.2323085536e-10
  81.0000000   -3.1131440870e-15    3.1530410764e-12    1.1390276448e-12   -1.4961822311e-10
  81.1000000   -7.8864444264e-15    6.0178954869e-12    1.2575035416e-12   -1.6064304966e-10
  81.2000000   -3.1235026353e-15    8.6333715003e-12    1.3618764983e-12   -1.5566461569e-10
  81.3000000   -3.2005747233e-15    1.0602497362e-11    1.4569848642e-12   -1.3495463567e-10
  81.4000000   -6.9187935849e-15    1.1539178565e-11    1.5143295183e-12   -9.9278841427e-11
  81.5000000   -9.2420133352e-15    1.1130350774e-11    1.5735372735e-12   -4.9697723135e-11
  81.6000000   -1.1019615781e-14    9.2180946530e-12    1.5935200307e-12    1.2489670666e-11
  81.7000000   -1.1289216627e-14    5.8230304126e-12    1.5932512677e-12    8.5626748914e-11
  81.8000000   -1.2736098617e-14    1.1639460997e-12    1.5758551131e-12    1.6741241179e-10
  81.9000000   -1.0915316702e-14   -4.3146235126e-12    1.5236316464e-12    2.5460768118e-10
  82.0000000   -5.0743266042e-15   -1.0014605839e-11    1.4520399437e-12    3.4285979038e-10
  82.1000000    6.6239180072e-15   -1.5209893600e-11    1.3630748421e-12    4.2667628958e-10
  82.2000000   -1.1746908275e-15   -1.9175095742e-11    1.2581668877e-12    4.9968141197e-10
  82.3000000   -3.1240133673e-15   -2.1238376749e-11    1.1316947879e-12    5.5508952449e-10
  82.4000000   -5.9571734339e-15   -2.0929196946e-11    9.9601078847e-13    5.8646480562e-10
  82.5000000   -4.5680284103e-15   -1.8023145016e-11    8.3467835264e-13    5.8853800939e-10
  82.6000000   -5.2062651447e-15   -1.2626767406e-11    6.6036324046e-13    5.5800826516e-10
  82.7000000   -6.6546279135e-15   -5.1721064172e-12    4.8919416033e-13    4.9427494734e-10
  82.8000000   -2.4264905033e-15    3.5999361534e-12    3.0406997782e-13    3.9975633860e-10
  82.9000000    5.1552878747e-15    1.2717688680e-11    1.1321525282e-13    2.7994560504e-10
  83.0000000    8.4658220856e-15    2.1093615813e-11   -8.1404829992e-14    1.4302633861e-10
  83.1000000    2.3653012111e-15    2.7658707310e-11   -2.6630671046e-13   -8.4911413121e-13
  83.2000000   -9.9928984826e-16    3.1502810703e-11   -4.5408035827e-13   -1.4063034161e-10
  83.3000000   -6.8659912473e-15    3.2005166420e-11   -6.4284011224e-13   -2.6546940405e-10
  83.4000000   -7.3030291961e-15    2.8938389432e-11   -8.0026558424e-13   -3.6591182466e-10
  83.5000000   -9.3075100067e-15    2.2491023527e-11   -9.4832649554e-13   -4.3489699437e-10
  83.6000000   -4.0890184735e-15    1.3288852188e-11   -1.0890876298e-12   -4.6848495224e-10
  83.7000000   -8.7264318028e-15    2.2867294212e-12   -1.1964831622e-12   -4.6625106054e-10
  83.8000000   -1.0466481444e-14   -9.2878057409e-12   -1.3013048142e-12   -4.3121440977e-10
  83.9000000   -2.3017290794e-15   -2.0135620815e-11   -1.3860118120e-12   -3.6949663830e-10
  84.0000000   -4.9191188583e-15   -2.9006933443e-11   -1.4417818363e-12   -2.8963022816e-10
  84.1000000   -7.7409681711e-15   -3.4888636697e-11   -1.4885490794e-12   -2.0161920714e-10
  84.2000000   -5.2183343382e-15   -3.7110115773e-11   -1.4988947215e-12   -1.1593488421e-10
  84.3000000   -1.0135424382e-15   -3.5430103429e-11   -1.5109718510e-12   -4.2562337068e-11
  84.4000000   -2.0701274658e-15   -3.0072477498e-11   -1.4941000250e-12    9.9811071500e-12
  84.5000000    4.8327917112e-15   -2.1682382930e-11   -1.4530050227e-12    3.5323836791e-11
  84.6000000    1.1876722895e-15   -1.1250000267e-11   -1.3999739085e-12    2.9743421367e-11
  84.7000000    1.0350942618e-15    6.6165043546e-15   -1.3412612201e-12   -7.5507536031e-12
  84.8000000   -4.0646693018e-15    1.0814570553e-11   -1.2562728779e-12   -7.4403346347e-11
